0.95 0.15 0.698346
1 0.15 0.697417

0 0.2 0.2
0.05 0.2 0.253757
0.1 0.2 0.305004
0.15 0.2 0.353751
0.2 0.2 0.4
0.25 0.2 0.443749
0.3 0.2 0.484987
0.35 0.2 0.523701
0.4 0.2 0.559866
0.45 0.2 0.593455
0.5 0.2 0.624432
0.55 0.2 0.652755
0.6 0.2 0.678374
0.65 0.2 0.701231
0.7 0.2 0.721261
0.75 0.2 0.738389
0.8 0.2 0.752531
0.85 0.2 0.763594
0.9 0.2 0.771474
0.95 0.2 0.776055
1 0.2 0.777207

0 0.25 0.25
0.05 0.25 0.305017
0.1 0.25 0.357514
0.15 0.25 0.407506
0.2 0.25 0.455001
0.25 0.25 0.5
0.3 0.25 0.542498
0.35 0.25 0.582485
0.4 0.25 0.619944
0.45 0.25 0.654849
0.5 0.25 0.687172
0.55 0.25 0.716876
0.6 0.25 0.743915
0.65 0.25 0.768238
0.7 0.25 0.789787
0.75 0.25 0.808494
0.8 0.25 0.824281
0.85 0.25 0.837064
0.9 0.25 0.846747
0.95 0.25 0.853223
1 0.25 0.856373

0 0.3 0.3
0.05 0.3 0.356283
0.1 0.3 0.410033
0.15 0.3 0.461271
0.2 0.3 0.510008
0.25 0.3 0.556251
0.3 0.3 0.6
0.35 0.3 0.641248
0.4 0.3 0.679983
0.45 0.3 0.716187
0.5 0.3 0.749833
0.55 0.3 0.78089
0.6 0.3 0.809319
0.65 0.3 0.835074
0.7 0.3 0.858103
0.75 0.3 0.878343
0.8 0.3 0.895726
0.85 0.3 0.910174
0.9 0.3 0.921597
0.95 0.3 0.9299
1 0.3 0.934972

0 0.35 0.35
0.05 0.35 0.407557
0.1 0.35 0.462566
0.15 0.35 0.51505
0.2 0.35 0.565028
0.25 0.35 0.61251
0.3 0.35 0.657502
0.35 0.35 0.7
0.4 0.35 0.739998
0.45 0.35 0.777481
0.5 0.35 0.81243
0.55 0.35 0.844816
0.6 0.35 0.874607
0.65 0.35 0.901762
0.7 0.35 0.926234
0.75 0.35 0.947967
0.8 0.35 0.9669
0.85 0.35 0.982959
0.9 0.35 0.996066
0.95 0.35 1.00613
1 0.35 1.01305

0 0.4 0.4
0.05 0.4 0.45884
0.1 0.4 0.515114
0.15 0.4 0.568848
0.2 0.4 0.620067
0.25 0.4 0.668785
0.3 0.4 0.715013
0.35 0.4 0.758752
0.4 0.4 0.8
0.45 0.4 0.838748
0.5 0.4 0.874979
0.55 0.4 0.908672
0.6 0.4 0.939799
0.65 0.4 0.968324
0.7 0.4 0.994205
0.75 0.4 1.01739
0.8 0.4 1.03783
0.85 0.4 1.05546
0.9 0.4 1.07019
0.95 0.4 1.08196
1 0.4 1.09066

0 0.45 0.45
0.05 0.45 0.510136
0.1 0.45 0.567681
0.15 0.45 0.62267
0.2 0.45 0.675131
0.25 0.45 0.725084
0.3 0.45 0.772542
0.35 0.45 0.817515
0.4 0.45 0.860002
0.45 0.45 0.9
0.5 0.45 0.937497
0.55 0.45 0.972477
0.6 0.45 1.00492
0.65 0.45 1.03478
0.7 0.45 1.06204
0.75 0.45 1.08665
0.8 0.45 1.10855
0.85 0.45 1.1277
0.9 0.45 1.14401
0.95 0.45 1.15743
1 0.45 1.16785

0 0.5 0.5
0.05 0.5 0.561444
0.1 0.5 0.620271
0.15 0.5 0.676521
0.2 0.5 0.730227
0.25 0.5 0.781414
0.3 0.5 0.8301
0.35 0.5 0.876299
0.4 0.5 0.920017
0.45 0.5 0.961252
0.5 0.5 1
0.55 0.5 1.03625
0.6 0.5 1.06997
0.65 0.5 1.10116
0.7 0.5 1.12977
0.75 0.5 1.15576
0.8 0.5 1.17909
0.85 0.5 1.19971
0.9 0.5 1.21756
0.95 0.5 1.23257
1 0.5 1.24466

0 0.55 0.55
0.05 0.55 0.612767
0.1 0.55 0.672888
0.15 0.55 0.730407
0.2 0.55 0.785362
0.25 0.55 0.837784
0.3 0.55 0.887697
0.35 0.55 0.935117
0.4 0.55 0.980056
0.45 0.55 1.02252
0.5 0.55 1.0625
0.55 0.55 1.1
0.6 0.55 1.135
0.65 0.55 1.16747
0.7 0.55 1.1974
0.75 0.55 1.22475
0.8 0.55 1.24948
0.85 0.55 1.27154
0.9 0.55 1.29087
0.95 0.55 1.30743
1 0.55 1.32112

0 0.6 0.6
0.05 0.6 0.664107
0.1 0.6 0.725534
0.15 0.6 0.784331
0.2 0.6 0.840542
0.25 0.6 0.894202
0.3 0.6 0.945341
0.35 0.6 0.993979
0.4 0.6 1.04013
0.45 0.6 1.08381
0.5 0.6 1.12502
0.55 0.6 1.16375
0.6 0.6 1.2
0.65 0.6 1.23375
0.7 0.6 1.26497
0.75 0.6 1.29364
0.8 0.6 1.31973
0.85 0.6 1.34319
0.9 0.6 1.36398
0.95 0.6 1.38203
1 0.6 1.39729

0 0.65 0.65
0.05 0.65 0.715467
0.1 0.65 0.778215
0.15 0.65 0.838301
0.2 0.65 0.895775
0.25 0.65 0.950678
0.3 0.65 1.00304
0.35 0.65 1.0529
0.4 0.65 1.10026
0.45 0.65 1.14515
0.5 0.65 1.18757
0.55 0.65 1.22752
0.6 0.65 1.265
0.65 0.65 1.3
0.7 0.65 1.3325
0.75 0.65 1.36247
0.8 0.65 1.38989
0.85 0.65 1.41472
0.9 0.65 1.43691
0.95 0.65 1.45642
1 0.65 1.47319

0 0.7 0.7
0.05 0.7 0.766847
0.1 0.7 0.830934
0.15 0.7 0.892322
0.2 0.7 0.951068
0.25 0.7 1.00722
0.3 0.7 1.06081
0.35 0.7 1.11188
0.4 0.7 1.16045
0.45 0.7 1.20654
0.5 0.7 1.25017
0.55 0.7 1.29133
0.6 0.7 1.33003
0.65 0.7 1.36625
0.7 0.7 1.4
0.75 0.7 1.43125
0.8 0.7 1.45997
0.85 0.7 1.48613
0.9 0.7 1.5097
0.95 0.7 1.53063
1 0.7 1.54886

0 0.75 0.75
0.05 0.75 0.818251
0.1 0.75 0.883695
0.15 0.75 0.9464
0.2 0.75 1.00643
0.25 0.75 1.06384
0.3 0.75 1.11866
0.35 0.75 1.17095
0.4 0.75 1.22072
0.45 0.75 1.26801
0.5 0.75 1.31283
0.55 0.75 1.35518
0.6 0.75 1.39508
0.65 0.75 1.43253
0.7 0.75 1.4675
0.75 0.75 1.5
0.8 0.75 1.53
0.85 0.75 1.55746
0.9 0.75 1.58237
0.95 0.75 1.60468
1 0.75 1.62434

0 0.8 0.8
0.05 0.8 0.869681
0.1 0.8 0.936503
0.15 0.8 1.00054
0.2 0.8 1.06187
0.25 0.8 1.12054
0.3 0.8 1.1766
0.35 0.8 1.23011
0.4 0.8 1.28108
0.45 0.8 1.32956
0.5 0.8 1.37557
0.55 0.8 1.41911
0.6 0.8 1.4602
0.65 0.8 1.49884
0.7 0.8 1.53503
0.75 0.8 1.56875
0.8 0.8 1.6
0.85 0.8 1.62875
0.9 0.8 1.65496
0.95 0.8 1.67862
1 0.8 1.69967

0 0.85 0.85
0.05 0.85 0.92114
0.1 0.85 0.989363
0.15 0.85 1.05475
0.2 0.85 1.11739
0.25 0.85 1.17733
0.3 0.85 1.23464
0.35 0.85 1.28937
0.4 0.85 1.34155
0.45 0.85 1.39122
0.5 0.85 1.4384
0.55 0.85 1.48312
0.6 0.85 1.52539
0.65 0.85 1.56522
0.7 0.85 1.6026
0.75 0.85 1.63753
0.8 0.85 1.67
0.85 0.85 1.7
0.9 0.85 1.7275
0.95 0.85 1.75246
1 0.85 1.77486

0 0.9 0.9
0.05 0.9 0.972629
0.1 0.9 1.04228
0.15 0.9 1.10904
0.2 0.9 1.17301
0.25 0.9 1.23424
0.3 0.9 1.2928
0.35 0.9 1.34875
0.4 0.9 1.40214
0.45 0.9 1.45299
0.5 0.9 1.50136
0.55 0.9 1.54724
0.6 0.9 1.59068
0.65 0.9 1.63168
0.7 0.9 1.67023
0.75 0.9 1.70636
0.8 0.9 1.74003
0.85 0.9 1.77125
0.9 0.9 1.8
0.95 0.9 1.82625
1 0.9 1.84996

0 0.95 0.95
0.05 0.95 1.02415
0.1 0.95 1.09526
0.15 0.95 1.16342
0.2 0.95 1.22873
0.25 0.95 1.29126
0.3 0.95 1.35108
0.35 0.95 1.40827
0.4 0.95 1.46286
0.45 0.95 1.5149
0.5 0.95 1.56444
0.55 0.95 1.61149
0.6 0.95 1.65609
0.65 0.95 1.69824
0.7 0.95 1.73796
0.75 0.95 1.77525
0.8 0.95 1.81011
0.85 0.95 1.84254
0.9 0.95 1.8725
0.95 0.95 1.9
1 0.95 1.92499

0 1 1
0.05 1 1.07571
0.1 1 1.14831
0.15 1 1.21789
0.2 1 1.28456
0.25 1 1.34841
0.3 1 1.40951
0.35 1 1.46793
0.4 1 1.52373
0.45 1 1.57697
0.5 1 1.62767
0.55 1 1.67588
0.6 1 1.72163
0.65 1 1.76493
0.7 1 1.80579
0.75 1 1.84424
0.8 1 1.88027
0.85 1 1.91387
0.9 1 1.94504
0.95 1 1.97375
1 1 2

