0.9 0.15 0.707085
0.95 0.15 0.716513
1 0.15 0.718222

0 0.2 0.194818
0.05 0.2 0.249835
0.1 0.2 0.302342
0.15 0.2 0.352297
0.2 0.2 0.399804
0.25 0.2 0.443509
0.3 0.2 0.484691
0.35 0.2 0.523334
0.4 0.2 0.559414
0.45 0.2 0.592902
0.5 0.2 0.623762
0.55 0.2 0.65195
0.6 0.2 0.677415
0.65 0.2 0.700098
0.7 0.2 0.719931
0.75 0.2 0.736838
0.8 0.2 0.750732
0.85 0.2 0.7739
0.9 0.2 0.788241
0.95 0.2 0.795392
1 0.2 0.795105

0 0.25 0.243452
0.05 0.25 0.299735
0.1 0.25 0.353465
0.15 0.25 0.404706
0.2 0.25 0.453359
0.25 0.25 0.49958
0.3 0.25 0.541975
0.35 0.25 0.581832
0.4 0.25 0.619132
0.45 0.25 0.653852
0.5 0.25 0.685958
0.55 0.25 0.715411
0.6 0.25 0.742166
0.65 0.25 0.766166
0.7 0.25 0.78735
0.75 0.25 0.805646
0.8 0.25 0.833479
0.85 0.25 0.852339
0.9 0.25 0.864503
0.95 0.25 0.869107
1 0.25 0.867124

0 0.3 0.292032
0.05 0.3 0.349589
0.1 0.3 0.404598
0.15 0.3 0.457017
0.2 0.3 0.506966
0.25 0.3 0.554286
0.3 0.3 0.599187
0.35 0.3 0.640232
0.4 0.3 0.67872
0.45 0.3 0.71463
0.5 0.3 0.747934
0.55 0.3 0.778597
0.6 0.3 0.806576
0.65 0.3 0.831821
0.7 0.3 0.854273
0.75 0.3 0.886495
0.8 0.3 0.909558
0.85 0.3 0.926394
0.9 0.3 0.935491
0.95 0.3 0.938511
1 0.3 0.935088

0 0.35 0.340576
0.05 0.35 0.399416
0.1 0.35 0.455652
0.15 0.35 0.509361
0.2 0.35 0.560436
0.25 0.35 0.609058
0.3 0.35 0.655005
0.35 0.35 0.698541
0.4 0.35 0.738185
0.45 0.35 0.775248
0.5 0.35 0.809705
0.55 0.35 0.841524
0.6 0.35 0.870667
0.65 0.35 0.897085
0.7 0.35 0.933482
0.75 0.35 0.960498
0.8 0.35 0.981739
0.85 0.35 0.995007
0.9 0.35 1.0027
0.95 0.35 1.00375
1 0.35 0.999128

0 0.4 0.389045
0.05 0.4 0.44918
0.1 0.4 0.50671
0.15 0.4 0.56159
0.2 0.4 0.613962
0.25 0.4 0.66365
0.3 0.4 0.710899
0.35 0.4 0.755419
0.4 0.4 0.797532
0.45 0.4 0.835712
0.5 0.4 0.871279
0.55 0.4 0.904203
0.6 0.4 0.93445
0.65 0.4 0.974859
0.7 0.4 1.00563
0.75 0.4 1.03107
0.8 0.4 1.04826
0.85 0.4 1.06036
0.9 0.4 1.06555
0.95 0.4 1.0656
1 0.4 1.05999

0 0.45 0.437458
0.05 0.45 0.498902
0.1 0.45 0.557668
0.15 0.45 0.613849
0.2 0.45 0.667327
0.25 0.45 0.718315
0.3 0.45 0.766562
0.35 0.45 0.812378
0.4 0.45 0.855407
0.45 0.45 0.896024
0.5 0.45 0.932659
0.55 0.45 0.966639
0.6 0.45 1.01095
0.65 0.45 1.04534
0.7 0.45 1.07482
0.75 0.45 1.09572
0.8 0.45 1.11204
0.85 0.45 1.12111
0.9 0.45 1.12556
0.95 0.45 1.12408
1 0.45 1.11768

0 0.5 0.485767
0.05 0.5 0.548535
0.1 0.5 0.608616
0.15 0.5 0.665964
0.2 0.5 0.720749
0.25 0.5 0.772769
0.3 0.5 0.822313
0.35 0.5 0.86905
0.4 0.5 0.91336
0.45 0.5 0.954813
0.5 0.5 0.993844
0.55 0.5 1.04198
0.6 0.5 1.07989
0.65 0.5 1.1133
0.7 0.5 1.13777
0.75 0.5 1.15815
0.8 0.5 1.17089
0.85 0.5 1.17957
0.9 0.5 1.18193
0.95 0.5 1.17994
1 0.5 1.17293

0 0.55 0.533993
0.05 0.55 0.598101
0.1 0.55 0.659433
0.15 0.55 0.718103
0.2 0.55 0.773974
0.25 0.55 0.827302
0.3 0.55 0.877792
0.35 0.55 0.925818
0.4 0.55 0.97096
0.45 0.55 1.01367
0.5 0.55 1.06672
0.55 0.55 1.10947
0.6 0.55 1.14675
0.65 0.55 1.17468
0.7 0.55 1.19903
0.75 0.55 1.21528
0.8 0.55 1.22805
0.85 0.55 1.23404
0.9 0.55 1.23627
0.95 0.55 1.23308
1 0.55 1.22561

0 0.6 0.582077
0.05 0.6 0.647544
0.1 0.6 0.710222
0.15 0.6 0.770057
0.2 0.6 0.827254
0.25 0.6 0.881574
0.3 0.6 0.933369
0.35 0.6 0.982242
0.4 0.6 1.02866
0.45 0.6 1.08551
0.5 0.6 1.13172
0.55 0.6 1.17394
0.6 0.6 1.20665
0.65 0.6 1.23491
0.7 0.6 1.25456
0.75 0.6 1.27132
0.8 0.6 1.28077
0.85 0.6 1.2871
0.9 0.6 1.2875
0.95 0.6 1.28424
1 0.6 1.27645

0 0.65 0.630041
0.05 0.65 0.696889
0.1 0.65 0.760836
0.15 0.65 0.822023
0.2 0.65 0.880284
0.25 0.65 0.935931
0.3 0.65 0.98861
0.35 0.65 1.03878
0.4 0.65 1.09947
0.45 0.65 1.14915
0.5 0.65 1.19523
0.55 0.65 1.23132
0.6 0.65 1.26456
0.65 0.65 1.28893
0.7 0.65 1.30963
0.75 0.65 1.32242
0.8 0.65 1.33276
0.85 0.65 1.33658
0.9 0.65 1.33742
0.95 0.65 1.33319
1 0.65 1.32521

0 0.7 0.677814
0.05 0.7 0.746065
0.1 0.7 0.811399
0.15 0.7 0.873748
0.2 0.7 0.933365
0.25 0.7 0.989959
0.3 0.7 1.04396
0.35 0.7 1.10857
0.4 0.7 1.16177
0.45 0.7 1.21173
0.5 0.7 1.25122
0.55 0.7 1.28835
0.6 0.7 1.31603
0.65 0.7 1.34174
0.7 0.7 1.35919
0.75 0.7 1.37352
0.8 0.7 1.3806
0.85 0.7 1.38547
0.9 0.7 1.38461
0.95 0.7 1.38072
1 0.7 1.37266

0 0.75 0.725421
0.05 0.75 0.795102
0.1 0.75 0.861728
0.15 0.75 0.92547
0.2 0.75 0.986124
0.25 0.75 1.04408
0.3 0.75 1.1127
0.35 0.75 1.16949
0.4 0.75 1.22343
0.45 0.75 1.26634
0.5 0.75 1.30742
0.55 0.75 1.3384
0.6 0.75 1.36806
0.65 0.75 1.38873
0.7 0.75 1.40809
0.75 0.75 1.41978
0.8 0.75 1.42866
0.85 0.75 1.43101
0.9 0.75 1.43116
0.95 0.75 1.42643
1 0.75 1.41841

0 0.8 0.772772
0.05 0.8 0.843912
0.1 0.8 0.911975
0.15 0.8 0.976876
0.2 0.8 1.03893
0.25 0.8 1.11172
0.3 0.8 1.17221
0.35 0.8 1.23024
0.4 0.8 1.27662
0.45 0.8 1.32175
0.5 0.8 1.35604
0.55 0.8 1.38972
0.6 0.8 1.41358
0.65 0.8 1.43695
0.7 0.8 1.45176
0.75 0.8 1.46571
0.8 0.8 1.4726
0.85 0.8 1.47677
0.9 0.8 1.47521
0.95 0.8 1.47121
1 0.8 1.4633

0 0.85 0.819901
0.05 0.85 0.89253
0.1 0.85 0.961913
0.15 0.85 1.02826
0.2 0.85 1.10541
0.25 0.85 1.16973
0.3 0.85 1.232
0.35 0.85 1.28196
0.4 0.85 1.33125
0.45 0.85 1.3689
0.5 0.85 1.40669
0.55 0.85 1.43375
0.6 0.85 1.4612
0.65 0.85 1.4791
0.7 0.85 1.4971
0.75 0.85 1.50704
0.8 0.85 1.5163
0.85 0.85 1.51922
0.9 0.85 1.51925
0.95 0.85 1.51446
1 0.85 1.50676

0 0.9 0.866695
0.05 0.9 0.940848
0.1 0.9 1.01173
0.15 0.9 1.09346
0.2 0.9 1.16181
0.25 0.9 1.22851
0.3 0.9 1.28217
0.35 0.9 1.33578
0.4 0.9 1.37687
0.45 0.9 1.41891
0.5 0.9 1.44919
0.55 0.9 1.48084
0.6 0.9 1.50181
0.65 0.9 1.52396
0.7 0.9 1.53688
0.75 0.9 1.55024
0.8 0.9 1.55612
0.85 0.9 1.56125
0.9 0.9 1.56089
0.95 0.9 1.55722
1 0.9 1.5498

0 0.95 0.913194
0.05 0.95 0.988908
0.1 0.95 1.07551
0.15 0.95 1.14812
0.2 0.95 1.21948
0.25 0.95 1.27703
0.3 0.95 1.33516
0.35 0.95 1.37979
0.4 0.95 1.42626
0.45 0.95 1.45981
0.5 0.95 1.49581
0.55 0.95 1.51985
0.6 0.95 1.54629
0.65 0.95 1.56214
0.7 0.95 1.57971
0.75 0.95 1.58847
0.8 0.95 1.59774
0.85 0.95 1.60027
0.9 0.95 1.60168
0.95 0.95 1.59866
1 0.95 1.5916

0 1 0.973776
0.05 1 1.05109
0.1 1 1.12824
0.15 1 1.20456
0.2 1 1.2662
0.25 1 1.3291
0.3 1 1.37743
0.35 1 1.42854
0.4 1 1.46546
0.45 1 1.50599
0.5 1 1.53313
0.55 1 1.56403
0.6 1 1.58279
0.65 1 1.60474
0.7 1 1.61629
0.75 1 1.62984
0.8 1 1.63514
0.85 1 1.64072
0.9 1 1.64052
0.95 1 1.63852
1 1 1.63192

