0 0.485767 0.5
0.05 0.548535 0.561444
0.1 0.608616 0.620271
0.15 0.665964 0.676521
0.2 0.720749 0.730227
0.25 0.772769 0.781414
0.3 0.822313 0.8301
0.35 0.86905 0.876299
0.4 0.91336 0.920017
0.45 0.954813 0.961252
0.5 0.993844 1
0.55 1.04198 1.03625
0.6 1.07989 1.06997
0.65 1.1133 1.10116
0.7 1.13777 1.12977
0.75 1.15815 1.15576
0.8 1.17089 1.17909
0.85 1.17957 1.19971
0.9 1.18193 1.21756
0.95 1.17994 1.23257
1 1.17293 1.24466
