0 0 0
0.05 0 0
0.1 0 0
0.15 0 0
0.2 0 0
0.25 0 0
0.3 0 0
0.35 0 0
0.4 0 0
0.45 0 0
0.5 0 0
0.55 0 0
0.6 0 0
0.65 0 0
0.7 0 0
0.75 0 0
0.8 0 0
0.85 0 0
0.9 0 0
0.95 0 0
1 0 0

0 0.05 4.30649e-07
0.05 0.05 1.30417e-06
0.1 0.05 3.92473e-06
0.15 0.05 8.1498e-06
0.2 0.05 1.40234e-05
0.25 0.05 2.16064e-05
0.3 0.05 3.0978e-05
0.35 0.05 4.22366e-05
0.4 0.05 5.55016e-05
0.45 0.05 7.09155e-05
0.5 0.05 8.86463e-05
0.55 0.05 0.000108891
0.6 0.05 0.000131877
0.65 0.05 0.000157871
0.7 0.05 0.000187178
0.75 0.05 0.000220153
0.8 0.05 0.000257205
0.85 0.05 0.000298806
0.9 0.05 0.000345501
0.95 0.05 0.000397923
1 0.05 0.00901185

0 0.1 2.81843e-05
0.05 0.1 2.9899e-05
0.1 0.1 3.8172e-05
0.15 0.1 5.30591e-05
0.2 0.1 7.45329e-05
0.25 0.1 0.000102806
0.3 0.1 0.00013816
0.35 0.1 0.000180954
0.4 0.1 0.000231629
0.45 0.1 0.000290711
0.5 0.1 0.000358828
0.55 0.1 0.000436715
0.6 0.1 0.000525228
0.65 0.1 0.000625363
0.7 0.1 0.000738271
0.75 0.1 0.000865282
0.8 0.1 0.00100793
0.85 0.1 0.00116799
0.9 0.1 0.00134752
0.95 0.1 0.00801448
1 0.1 0.0171746

0 0.15 8.59912e-05
0.05 0.15 8.90814e-05
0.1 0.15 0.000104626
0.15 0.15 0.000134902
0.2 0.15 0.00018017
0.25 0.15 0.000240687
0.3 0.15 0.00031704
0.35 0.15 0.000409986
0.4 0.15 0.000520461
0.45 0.15 0.000649597
0.5 0.15 0.000798739
0.55 0.15 0.000969474
0.6 0.15 0.00116365
0.65 0.15 0.00138342
0.7 0.15 0.00163128
0.75 0.15 0.0019101
0.8 0.15 0.00222322
0.85 0.15 0.00257446
0.9 0.15 0.0066907
0.95 0.15 0.0155378
1 0.15 0.0214063

0 0.2 0.000178062
0.05 0.2 0.00018327
0.1 0.2 0.000208343
0.15 0.2 0.000257413
0.2 0.2 0.00033307
0.25 0.2 0.000435991
0.3 0.2 0.000566979
0.35 0.2 0.000727303
0.4 0.2 0.000918553
0.45 0.2 0.00114266
0.5 0.2 0.00140193
0.55 0.2 0.00169909
0.6 0.2 0.00203733
0.65 0.2 0.00242035
0.7 0.2 0.00285246
0.75 0.2 0.00333862
0.8 0.2 0.0038846
0.85 0.2 0.00525856
0.9 0.2 0.0137604
0.95 0.2 0.0194246
1 0.2 0.0213804

0 0.25 0.00031028
0.05 0.25 0.000318431
0.1 0.25 0.000355558
0.15 0.25 0.000427581
0.2 0.25 0.000539033
0.25 0.25 0.000693083
0.3 0.25 0.000891143
0.35 0.25 0.00113492
0.4 0.25 0.00142681
0.45 0.25 0.00176971
0.5 0.25 0.00216712
0.55 0.25 0.00262319
0.6 0.25 0.00314275
0.65 0.25 0.00373147
0.7 0.25 0.00439591
0.75 0.25 0.00514367
0.8 0.25 0.00386958
0.85 0.25 0.0120125
0.9 0.25 0.0174649
0.95 0.25 0.0189909
1 0.25 0.0169783

0 0.3 0.000490281
0.05 0.3 0.00050226
0.1 0.3 0.000554157
0.15 0.3 0.000653665
0.2 0.3 0.000807246
0.25 0.3 0.00102015
0.3 0.3 0.00129651
0.35 0.3 0.00163889
0.4 0.3 0.00205043
0.45 0.3 0.00253519
0.5 0.3 0.00309808
0.55 0.3 0.0037449
0.6 0.3 0.00448251
0.65 0.3 0.00531889
0.7 0.3 0.00626333
0.75 0.3 0.00262506
0.8 0.3 0.0104094
0.85 0.3 0.0156571
0.9 0.3 0.0167489
0.95 0.3 0.0144579
1 0.3 0.0088176

0 0.35 0.000727566
0.05 0.35 0.000744304
0.1 0.35 0.000813848
0.15 0.35 0.000945731
0.2 0.35 0.0011483
0.25 0.35 0.00142895
0.3 0.35 0.00179409
0.35 0.35 0.0022493
0.4 0.35 0.00279894
0.45 0.35 0.00344819
0.5 0.35 0.00420358
0.55 0.35 0.00507289
0.6 0.35 0.00606528
0.65 0.35 0.00719146
0.7 0.35 0.00158726
0.75 0.35 0.00902369
0.8 0.35 0.0140852
0.85 0.35 0.0147496
0.9 0.35 0.0122031
0.95 0.35 0.00606345
1 0.35 0.00299308

0 0.4 0.00103358
0.05 0.4 0.00105607
0.1 0.4 0.00114634
0.15 0.4 0.0013158
0.2 0.4 0.00157481
0.25 0.4 0.00193284
0.3 0.4 0.00239872
0.35 0.4 0.0029806
0.4 0.4 0.00368624
0.45 0.4 0.00452248
0.5 0.4 0.00549752
0.55 0.4 0.00662136
0.6 0.4 0.00790582
0.65 0.4 0.000786918
0.7 0.4 0.00789463
0.75 0.4 0.0127972
0.8 0.4 0.0130497
0.85 0.4 0.0102799
0.9 0.4 0.00365444
0.95 0.4 0.00571172
1 0.4 0.0177844

0 0.45 0.00142186
0.05 0.45 0.00145116
0.1 0.45 0.00156544
0.15 0.45 0.0017781
0.2 0.45 0.00210154
0.25 0.45 0.00254749
0.3 0.45 0.00312711
0.35 0.45 0.00385137
0.4 0.45 0.00473098
0.45 0.45 0.00577672
0.5 0.45 0.00699901
0.55 0.45 0.00841021
0.6 0.45 0.000228037
0.65 0.45 0.00703371
0.7 0.45 0.0118121
0.75 0.45 0.0116751
0.8 0.45 0.00872187
0.85 0.45 0.00163054
0.9 0.45 0.00799866
0.95 0.45 0.0206135
1 0.45 0.0355244

0 0.5 0.00190816
0.05 0.5 0.00194541
